Date,Year,Month,Day,Mean Temp (°C),Min Temp (°C),Max Temp (°C),Total Precip (mm),Spd of Max Gust (km/h)
20/08/2022,2022,8,20,18.9,16.4,22.7,0.3,0
21/08/2022,2022,8,21,18.6,16,23.6,0,0
22/08/2022,2022,8,22,18.8,16.4,21.9,0,0
23/08/2022,2022,8,23,19.3,17,23.3,1,0
24/08/2022,2022,8,24,18.8,16.3,22.2,0,0
25/08/2022,2022,8,25,17.3,15.3,22.1,0,0
26/08/2022,2022,8,26,18,15.9,22.8,2,0
27/08/2022,2022,8,27,19,16.1,22.9,0.5,0
28/08/2022,2022,8,28,19,17.4,21.4,2.3,0
29/08/2022,2022,8,29,18.9,16.9,21.3,2,0
30/08/2022,2022,8,30,20.1,16.2,24.5,0.5,0
31/08/2022,2022,8,31,20.1,15.5,23.6,0,0
09/01/2022,2022,9,1,19.2,15.2,24.4,0,0
09/02/2022,2022,9,2,18.9,16.3,24.2,0,0
09/03/2022,2022,9,3,17.8,15.5,22.6,2,0
09/04/2022,2022,9,4,18.6,16.6,22.6,7.9,0
09/05/2022,2022,9,5,18.3,16.8,22,8.9,0
09/06/2022,2022,9,6,18.1,16.5,21.9,2,0
09/07/2022,2022,9,7,18.8,15.4,23.4,0,0
09/08/2022,2022,9,8,18.9,15.9,23,0.5,0
09/09/2022,2022,9,9,17.8,15.8,20.3,0.4,0
09/10/2022,2022,9,10,18.5,15.9,22.6,1,0
09/11/2022,2022,9,11,18.7,15.5,22.5,0,0
09/12/2022,2022,9,12,18.9,15.7,23.6,0,0
13/09/2022,2022,9,13,19.3,15.4,22.9,0,0
14/09/2022,2022,9,14,19.6,16.9,25.1,0.3,0
15/09/2022,2022,9,15,19.5,16.9,23.6,0.5,0
16/09/2022,2022,9,16,19.6,17,23.5,0.3,0
17/09/2022,2022,9,17,18.6,16.6,21.1,3.1,0
18/09/2022,2022,9,18,18.9,16.7,21.5,6.1,0
19/09/2022,2022,9,19,18.1,16.4,23.3,15,0
20/09/2022,2022,9,20,18.3,16.1,21.1,4,0
21/09/2022,2022,9,21,18.9,17,21.5,0.7,0
22/09/2022,2022,9,22,18.9,16.7,22.2,1.3,0
23/09/2022,2022,9,23,19,17,22,1.3,0
24/09/2022,2022,9,24,18.5,16.4,21.4,3.6,0
25/09/2022,2022,9,25,18.8,16.5,22.1,0.1,0
26/09/2022,2022,9,26,18.7,16.5,21.7,1,0
27/09/2022,2022,9,27,18.7,16,22.1,0.6,0
28/09/2022,2022,9,28,18.5,15.6,22.5,0.7,0
29/09/2022,2022,9,29,18,15.5,21.2,1.1,0
30/09/2022,2022,9,30,18.7,15.6,22.4,0,0
10/01/2022,2022,10,1,18.6,15.8,22.3,0,0
10/02/2022,2022,10,2,18.8,15.5,22.5,0,0
10/03/2022,2022,10,3,18.9,16.1,23.1,0.4,0
10/04/2022,2022,10,4,19.4,16.5,23.3,0,0
10/05/2022,2022,10,5,19.1,16.4,22.8,0,0
10/06/2022,2022,10,6,18.8,16.5,21.8,1.5,0
10/07/2022,2022,10,7,19.6,16.3,23.4,2,0
10/08/2022,2022,10,8,19,16.5,22.2,0.2,0
10/09/2022,2022,10,9,19.4,15.9,23.2,0,0
10/10/2022,2022,10,10,19.1,16.2,23,0,0
10/11/2022,2022,10,11,19.2,16.5,22.4,0,0
10/12/2022,2022,10,12,19.4,16.4,23.3,0,0
13/10/2022,2022,10,13,19.2,16.2,22.9,0.2,0
14/10/2022,2022,10,14,19.2,16.2,22.8,0.4,0
15/10/2022,2022,10,15,18.9,16,22.6,1.1,0
16/10/2022,2022,10,16,19.1,16.1,22.6,0.8,0
17/10/2022,2022,10,17,19.1,16.8,22.3,0.6,0
18/10/2022,2022,10,18,19.3,15.7,23.3,0,0
19/10/2022,2022,10,19,19.3,16.3,23,0.4,0
20/10/2022,2022,10,20,19,16,22,2.3,0
21/10/2022,2022,10,21,20.1,16.8,24.2,1.9,0
22/10/2022,2022,10,22,21,18,25.3,0,0
23/10/2022,2022,10,23,20.4,16.8,24.9,10.4,0
24/10/2022,2022,10,24,20,17.4,23,3.6,0
25/10/2022,2022,10,25,20.1,17.3,23.6,0,0
26/10/2022,2022,10,26,20,17.3,23.3,0.3,0
27/10/2022,2022,10,27,20.2,17.1,24,0.7,0
28/10/2022,2022,10,28,20.3,17.1,24.4,4,0
29/10/2022,2022,10,29,19.8,16.9,24.2,7.9,0
30/10/2022,2022,10,30,22,17.3,26,0,0
31/10/2022,2022,10,31,19.8,17.6,23,2.1,0
11/01/2022,2022,11,1,20.4,18,23.6,0.5,0
11/02/2022,2022,11,2,20.1,17.6,23,3.3,0
11/03/2022,2022,11,3,20.9,17.6,24.8,0.6,0
11/04/2022,2022,11,4,21.3,17.9,25.7,4.9,0
11/05/2022,2022,11,5,20.9,18.2,24.3,3.4,0
11/06/2022,2022,11,6,20.9,18.4,24.1,3.9,0
11/07/2022,2022,11,7,20.7,17.7,23.9,0.4,0
11/08/2022,2022,11,8,21,17.9,24.8,0,0
11/09/2022,2022,11,9,21.1,17.5,24.8,0,0
11/10/2022,2022,11,10,21.7,17.6,26.8,0,0
11/11/2022,2022,11,11,22.1,17.4,27.4,0.8,0
11/12/2022,2022,11,12,21.4,17.9,26.3,0,0
13/11/2022,2022,11,13,21.9,17.4,27.3,0,0
14/11/2022,2022,11,14,20.2,18.3,22.9,11.8,0
15/11/2022,2022,11,15,19.3,17,21.8,0.1,0
16/11/2022,2022,11,16,18.8,15.5,21.7,1.2,0
17/11/2022,2022,11,17,18.7,15,22.6,2.6,0
18/11/2022,2022,11,18,19.7,14.9,24.4,0,0
19/11/2022,2022,11,19,20.2,15.9,24.8,2.8,0
20/11/2022,2022,11,20,21.3,17.2,25.1,1.3,0
21/11/2022,2022,11,21,21.9,17.6,26,0,0
22/11/2022,2022,11,22,22.8,17.6,28.4,1.5,0
23/11/2022,2022,11,23,22.7,19.3,26.1,4.3,0
24/11/2022,2022,11,24,22.3,19.4,26,0.2,0
25/11/2022,2022,11,25,21.7,18.5,25.4,1.1,0
26/11/2022,2022,11,26,21.4,18.8,24.4,1.6,0
27/11/2022,2022,11,27,21.5,18.3,25.1,0.1,0
28/11/2022,2022,11,28,22.1,18.4,26.2,0.1,0
29/11/2022,2022,11,29,21.7,18.5,24.8,4.5,0
30/11/2022,2022,11,30,22.4,18.8,26.3,0,0
12/01/2022,2022,12,1,21.6,18.8,26,11.7,0
12/02/2022,2022,12,2,20.8,18.3,23.7,12,0
12/03/2022,2022,12,3,21.2,17.9,25.2,0.5,0
12/04/2022,2022,12,4,22.2,19.2,25.8,1.1,0
12/05/2022,2022,12,5,22.3,19.5,26.1,0,0
12/06/2022,2022,12,6,22.2,19.5,25.2,4.9,0
12/07/2022,2022,12,7,22,20.1,24.7,6.2,0
12/08/2022,2022,12,8,21.8,19.9,24.3,7,0
12/09/2022,2022,12,9,21.8,20,24.1,22.8,0
12/10/2022,2022,12,10,21.9,19.6,24.8,8,0
12/11/2022,2022,12,11,22,20,24.7,0,0
12/12/2022,2022,12,12,21.8,19.7,24.9,0.1,0
13/12/2022,2022,12,13,22.6,19.4,27.1,1,0
14/12/2022,2022,12,14,22.2,19.7,25.3,1.2,0
15/12/2022,2022,12,15,22.2,20.2,24.6,3.4,0
16/12/2022,2022,12,16,22,19.5,25,0,0
17/12/2022,2022,12,17,22,19.7,25,1.7,0
18/12/2022,2022,12,18,22.5,19.9,26,0,0
19/12/2022,2022,12,19,22.7,19.9,26.5,0,0
20/12/2022,2022,12,20,22.3,19,26,2,0
21/12/2022,2022,12,21,22.7,18.9,27.2,4.6,0
22/12/2022,2022,12,22,22.8,19.2,27.4,0.2,0
23/12/2022,2022,12,23,23.5,19.3,28.6,0,0
24/12/2022,2022,12,24,24.1,19.9,29.4,0.5,0
25/12/2022,2022,12,25,23.6,20.6,27.2,1.8,0
26/12/2022,2022,12,26,23.2,19.9,27.2,0.1,0
27/12/2022,2022,12,27,22.9,20,26.6,0.5,0
28/12/2022,2022,12,28,23.2,20.2,27,0,0
29/12/2022,2022,12,29,22.4,19.6,25.3,7.8,0
30/12/2022,2022,12,30,22.2,19.6,25.4,8.8,0
31/12/2022,2022,12,31,21.8,19.1,24.6,10.3,0
01/01/2023,2023,1,1,22.2,19.4,24.8,3.9,0
01/02/2023,2023,1,2,22.1,19.6,25.3,23.3,0
01/03/2023,2023,1,3,22.7,19.9,25.2,1.9,0
01/04/2023,2023,1,4,23,20.3,26.1,0,0
01/05/2023,2023,1,5,22.6,20.3,25.2,4,0
01/06/2023,2023,1,6,22.6,20.2,25.4,2.6,0
01/07/2023,2023,1,7,22.9,20.6,25.5,0.9,0
01/08/2023,2023,1,8,24.1,19.9,27.9,0,0
01/09/2023,2023,1,9,22.6,19.9,25.6,2.3,0
01/10/2023,2023,1,10,22.5,20.1,25.2,11.7,0
01/11/2023,2023,1,11,22.4,20.3,24.9,3,0
01/12/2023,2023,1,12,22.6,20.2,25.6,0.6,0
13/01/2023,2023,1,13,22.7,20.2,25.3,3.2,0
14/01/2023,2023,1,14,22.6,20,26.2,0.5,0
15/01/2023,2023,1,15,22.9,20,26.1,3,0
16/01/2023,2023,1,16,23.4,20.8,26.7,0.8,0
17/01/2023,2023,1,17,23.1,21,25.4,1.7,0
18/01/2023,2023,1,18,23,21.4,26.1,10.4,0
19/01/2023,2023,1,19,22.9,21.4,25.4,11.5,0
20/01/2023,2023,1,20,22.5,21.5,24.5,21.8,0
21/01/2023,2023,1,21,22.9,20.7,26.1,7.9,0
22/01/2023,2023,1,22,22.9,20.8,25.6,3.3,0
23/01/2023,2023,1,23,22.5,21.1,24.8,10.9,0
24/01/2023,2023,1,24,21,19.6,22.7,31.2,0
25/01/2023,2023,1,25,21.5,20.5,23.2,36.5,0
26/01/2023,2023,1,26,21.5,20.8,22.6,71.5,0
27/01/2023,2023,1,27,22.1,21.5,23.3,27.2,0
28/01/2023,2023,1,28,22.9,21.3,25.3,21.2,0
29/01/2023,2023,1,29,24,22,26.8,2.3,0
30/01/2023,2023,1,30,23.8,21.9,25.9,4.2,0
31/01/2023,2023,1,31,23.8,21.4,26.4,9.3,0
02/01/2023,2023,2,1,23.6,21.6,26.4,0.4,0
02/02/2023,2023,2,2,23.4,21,25.7,2.6,0
02/03/2023,2023,2,3,23,21,26,6.2,0
02/04/2023,2023,2,4,23.3,21,26.2,6.4,0
02/05/2023,2023,2,5,23.2,21.4,26,5.3,0
02/06/2023,2023,2,6,23.4,21.2,26.2,2.1,0
02/07/2023,2023,2,7,24.1,21.2,27.6,2,0
02/08/2023,2023,2,8,22.9,20.7,25.5,5.5,0
02/09/2023,2023,2,9,23,20.2,25.6,5.3,0
02/10/2023,2023,2,10,22.9,20.6,25.4,3,0
02/11/2023,2023,2,11,23.1,20.9,25.8,1.1,0
02/12/2023,2023,2,12,23,20.3,25.9,0.5,0
13/02/2023,2023,2,13,22.7,20.6,25.8,2.1,0
14/02/2023,2023,2,14,22.8,20.5,25.3,2.9,0
15/02/2023,2023,2,15,22.8,20,26.1,0.8,0
16/02/2023,2023,2,16,21.9,18.8,25,8,0
17/02/2023,2023,2,17,22.3,19,26.1,3.2,0
18/02/2023,2023,2,18,22.8,20.1,25.2,3.6,0
19/02/2023,2023,2,19,23.6,21.1,26.5,3.2,0
20/02/2023,2023,2,20,23.4,22.4,24.8,13.1,0
21/02/2023,2023,2,21,23.7,22,26.1,8.7,0
22/02/2023,2023,2,22,23.7,21.8,26.2,0,0
23/02/2023,2023,2,23,23,21.1,26,2.5,0
24/02/2023,2023,2,24,22.9,20.7,25.4,2,0
25/02/2023,2023,2,25,22.7,20.6,25.6,1.8,0
26/02/2023,2023,2,26,23.1,21,25.8,4.9,0
27/02/2023,2023,2,27,23.1,19.8,27.4,9.3,0
28/02/2023,2023,2,28,22.9,21,25.5,6.8,0
03/01/2023,2023,3,1,22.7,20.6,25.4,5.3,0
03/02/2023,2023,3,2,23,19.6,26.3,1.5,0
03/03/2023,2023,3,3,25.7,20.6,29.1,0,0
03/04/2023,2023,3,4,23.2,20.4,26.6,5.5,0
03/05/2023,2023,3,5,21.8,20.7,22.9,36.7,0
03/06/2023,2023,3,6,23.1,21.3,25.4,9.8,0
03/07/2023,2023,3,7,23.4,21.3,26.5,1.6,0
03/08/2023,2023,3,8,23,21.2,25.5,3,0
03/09/2023,2023,3,9,22.9,21.1,25.5,3.6,0
03/10/2023,2023,3,10,23,21.1,25.4,6.8,0
03/11/2023,2023,3,11,22.7,20.8,25,2.3,0
03/12/2023,2023,3,12,22.6,20.1,25.2,0.2,0
13/03/2023,2023,3,13,22,20.2,24.5,2.7,0
14/03/2023,2023,3,14,23.5,20.2,27.2,0,0
15/03/2023,2023,3,15,22.1,20.3,24.2,0.6,0
16/03/2023,2023,3,16,23,20.8,26.3,0.6,0
17/03/2023,2023,3,17,23,20.8,25.6,6.1,0
18/03/2023,2023,3,18,23.2,21.7,24.9,10.9,0
19/03/2023,2023,3,19,23.8,21.3,26.6,2.1,0
20/03/2023,2023,3,20,25.6,21.1,29.5,1,0
21/03/2023,2023,3,21,24.4,21.4,29.1,8.9,0
22/03/2023,2023,3,22,23.8,20.9,29.4,0,0
23/03/2023,2023,3,23,25.1,21.9,28.6,0,0
24/03/2023,2023,3,24,24,22.2,28.8,0,0
25/03/2023,2023,3,25,24.3,20.8,29.2,0,0
26/03/2023,2023,3,26,23.6,21.3,27.4,3,0
27/03/2023,2023,3,27,23.2,21.2,25.6,3.3,0
28/03/2023,2023,3,28,23.9,18.5,29,0,0
29/03/2023,2023,3,29,24.4,21.3,28.9,0,0
30/03/2023,2023,3,30,25.4,23.1,29.4,2,0
31/03/2023,2023,3,31,25.1,22.9,28.8,4.1,0
04/01/2023,2023,4,1,24.6,22.3,28.6,0,0
04/02/2023,2023,4,2,24.2,21.3,28.9,0,0
04/03/2023,2023,4,3,24.4,21.2,29.1,3,0
04/04/2023,2023,4,4,23.3,20.6,27.9,0,0
04/05/2023,2023,4,5,22.7,19.8,28.4,30,0
04/06/2023,2023,4,6,23.7,21.2,28.8,39.9,0
04/07/2023,2023,4,7,23.3,20.1,29.8,115.1,0
04/08/2023,2023,4,8,23.7,20.9,28.4,75.9,0
04/09/2023,2023,4,9,22.8,21,25.4,1.4,0
04/10/2023,2023,4,10,23.7,20.4,27.1,0,0
04/11/2023,2023,4,11,21.9,21,23.4,10.5,0
04/12/2023,2023,4,12,24.3,21,27.4,0.5,0
13/04/2023,2023,4,13,24.1,21.1,29.1,0,0
14/04/2023,2023,4,14,22.9,20.9,25.7,3,0
15/04/2023,2023,4,15,24.3,21.3,29.2,3,0
16/04/2023,2023,4,16,23.7,20.6,28.1,0,0
17/04/2023,2023,4,17,22.8,21,26.6,0,0
18/04/2023,2023,4,18,23.9,21.6,28.2,7.1,0
19/04/2023,2023,4,19,23.7,21.9,27.2,0.5,0
20/04/2023,2023,4,20,23.1,20.5,28.2,0,0
21/04/2023,2023,4,21,22.6,20.9,24.8,1.2,0
22/04/2023,2023,4,22,23.6,21.2,27.8,0,0
23/04/2023,2023,4,23,24,20.9,28,0.3,0
24/04/2023,2023,4,24,24.1,21.5,27.9,0,0
25/04/2023,2023,4,25,23.7,20.9,28.4,0,0
26/04/2023,2023,4,26,23.7,21,28.5,43.9,0
27/04/2023,2023,4,27,23.4,21.2,27.6,3,0
28/04/2023,2023,4,28,23.6,21.3,27.2,0,0
29/04/2023,2023,4,29,23.1,20.5,27.2,0,0
30/04/2023,2023,4,30,22.4,18.8,28,0,0
05/01/2023,2023,5,1,23,19.6,28.4,0,0
05/02/2023,2023,5,2,23.4,19.6,28.1,0,0
05/03/2023,2023,5,3,23.1,20.6,27.2,0,0
05/04/2023,2023,5,4,22.6,20.8,28,0,0
05/05/2023,2023,5,5,23.3,20.6,26.9,3,0
05/06/2023,2023,5,6,22.2,20.7,25.6,23.1,0
05/07/2023,2023,5,7,22.8,20.5,25.9,19.1,0
05/08/2023,2023,5,8,22.9,20.1,26.1,18,0
05/09/2023,2023,5,9,22.9,20.4,26.8,2,0
05/10/2023,2023,5,10,22.6,20.1,26,1,0
05/11/2023,2023,5,11,21.8,20.1,25.5,50,0
05/12/2023,2023,5,12,22.2,19.6,26.5,2,0
13/05/2023,2023,5,13,22.8,20.5,27.4,2,0
14/05/2023,2023,5,14,21.6,19.7,26,2,0
15/05/2023,2023,5,15,22.8,19.1,27.8,32,0
16/05/2023,2023,5,16,22.2,20.1,25.4,0,0
17/05/2023,2023,5,17,22.9,18.9,27.1,0,0
18/05/2023,2023,5,18,22.9,18.4,29,0,0
19/05/2023,2023,5,19,22.7,20.5,27.5,4.1,0
20/05/2023,2023,5,20,22.3,19.8,28.2,0,0
21/05/2023,2023,5,21,22.1,17.6,27.3,0,0
22/05/2023,2023,5,22,20.9,18,28.3,0,0
23/05/2023,2023,5,23,23.6,19.3,27.3,0,0
24/05/2023,2023,5,24,21.9,18.5,26.6,16,0
25/05/2023,2023,5,25,20.6,18.6,25.6,0.8,0
26/05/2023,2023,5,26,18.7,18.1,20.1,10.9,0
27/05/2023,2023,5,27,21.2,18,25.9,10.9,0
28/05/2023,2023,5,28,20.7,19.5,22.8,25.9,0
29/05/2023,2023,5,29,21.7,20,25.1,16,0
30/05/2023,2023,5,30,20.6,18.3,25.3,0,0
31/05/2023,2023,5,31,20.9,18.6,25.1,0,0
06/01/2023,2023,6,1,19.6,17.7,24.5,0,0
06/02/2023,2023,6,2,20.4,18.1,24.2,0,0
06/03/2023,2023,6,3,19.9,17.2,24,1.5,0
06/04/2023,2023,6,4,21.3,18.9,25,3,0
06/05/2023,2023,6,5,21.1,20.1,23.2,6.1,0
06/06/2023,2023,6,6,21.9,19.4,25.4,8.9,0
06/07/2023,2023,6,7,21.2,18.6,26.1,2,0
06/08/2023,2023,6,8,21.3,18.6,25,7.9,0
06/09/2023,2023,6,9,21,19,23.5,0,0
06/10/2023,2023,6,10,21.2,19.3,24.5,2,0
06/11/2023,2023,6,11,21.2,16.7,24.2,0,0
06/12/2023,2023,6,12,22.1,19.9,25.2,0,0
13/06/2023,2023,6,13,21.8,19.7,26.6,7.1,0
14/06/2023,2023,6,14,21.6,19,24.5,0,0
15/06/2023,2023,6,15,20.8,19.4,23.4,0.6,0
16/06/2023,2023,6,16,21.8,18.6,25.6,0,0
17/06/2023,2023,6,17,21.6,18,26.2,0.3,0
18/06/2023,2023,6,18,20.4,17.3,23.2,0.5,0
19/06/2023,2023,6,19,19.1,17,20.9,0,0
20/06/2023,2023,6,20,19.8,16.7,22.6,0,0
21/06/2023,2023,6,21,19.5,17,23,0.1,0
22/06/2023,2023,6,22,20,17.5,23.7,2,0
23/06/2023,2023,6,23,19.2,16.4,22.8,0,0
24/06/2023,2023,6,24,18.4,14.7,22.8,0,0
25/06/2023,2023,6,25,17.3,13.6,20.3,7.9,0
26/06/2023,2023,6,26,18.3,16,21.8,0.3,0
27/06/2023,2023,6,27,17.8,12.3,23.2,0,0
28/06/2023,2023,6,28,19.4,14.3,24.2,0,0
29/06/2023,2023,6,29,18.1,16.2,20.9,0,0
30/06/2023,2023,6,30,16.8,14.7,20.4,0.5,0
07/01/2023,2023,7,1,18.3,14.4,22.3,1,0
07/02/2023,2023,7,2,18.5,15.7,22.4,0,0
07/03/2023,2023,7,3,19.8,17.3,22.8,0,0
07/04/2023,2023,7,4,19.1,16.9,21.9,2.6,0
07/05/2023,2023,7,5,19.8,16.6,22.1,4.1,0
07/06/2023,2023,7,6,20.6,17.9,24.1,0.5,0
07/07/2023,2023,7,7,20.1,17,22.7,0.5,0
07/08/2023,2023,7,8,20.1,18,24.6,1,0
07/09/2023,2023,7,9,19.6,17.8,22.7,14,0
07/10/2023,2023,7,10,19.9,16.9,22.7,5.1,0
07/11/2023,2023,7,11,18.9,15,23.4,0,0
07/12/2023,2023,7,12,19.6,16,22.9,0,0
13/07/2023,2023,7,13,18.1,14.3,23,0,0
14/07/2023,2023,7,14,19.7,16.1,24.3,0,0
15/07/2023,2023,7,15,20.4,19.2,21.6,3,0
16/07/2023,2023,7,16,20.7,19.2,22.9,0,0
17/07/2023,2023,7,17,19.5,18.6,21.7,17,0
18/07/2023,2023,7,18,19.6,18.3,21.9,0,0
19/07/2023,2023,7,19,20.4,18.5,23.3,0,0
20/07/2023,2023,7,20,20.1,17.4,23.2,1,0
21/07/2023,2023,7,21,20.3,16.5,23.8,0,0
22/07/2023,2023,7,22,20.1,17.9,23.4,0.3,0
23/07/2023,2023,7,23,19.1,17.8,20.8,7.1,0
24/07/2023,2023,7,24,20,18.4,22.9,7.9,0
25/07/2023,2023,7,25,20.2,18.4,24.1,9.9,0
26/07/2023,2023,7,26,19.5,16,24.9,0,0
27/07/2023,2023,7,27,18.3,15.1,21.8,1.6,0
28/07/2023,2023,7,28,20.1,17.4,23.3,0,0
29/07/2023,2023,7,29,20.3,17.8,23.2,0,0
30/07/2023,2023,7,30,19.7,16.7,22.4,2,0
31/07/2023,2023,7,31,19.3,16.1,21.5,0.5,0
08/01/2023,2023,8,1,21.1,18.6,23.9,2,0
08/02/2023,2023,8,2,20.2,18.2,23.8,1,0
08/03/2023,2023,8,3,20.1,18.9,22.5,0.5,0
08/04/2023,2023,8,4,19.6,17.7,21.7,9.9,0
08/05/2023,2023,8,5,18.8,16.9,23,26.9,0
08/06/2023,2023,8,6,18.3,16,19.4,7.9,0
08/07/2023,2023,8,7,18.7,16,22.8,8.9,0
08/08/2023,2023,8,8,18.9,16.8,22.2,2,0
08/09/2023,2023,8,9,19.4,16,22.9,0,0
08/10/2023,2023,8,10,19.9,17.4,23,0.5,0
08/11/2023,2023,8,11,19.8,15.7,23.6,0,0
08/12/2023,2023,8,12,20.2,18.4,22.8,5.1,0
13/08/2023,2023,8,13,20.4,19.2,23.6,6.1,0
14/08/2023,2023,8,14,19.8,18.7,21.2,0.5,0
15/08/2023,2023,8,15,20.4,17.5,23.5,2,0
16/08/2023,2023,8,16,20.5,17.9,24.5,0.5,0
17/08/2023,2023,8,17,21,17.4,26,0,0
18/08/2023,2023,8,18,20.2,16.5,25.2,0,0
19/08/2023,2023,8,19,20,15.7,24.8,1.7,0
20/08/2023,2023,8,20,19.5,16.1,24.3,0,0
21/08/2023,2023,8,21,19.9,14.6,25.2,1,0
22/08/2023,2023,8,22,19.8,17.1,23.3,0,0
23/08/2023,2023,8,23,20.2,18,22.3,15,0
24/08/2023,2023,8,24,19.6,16.1,22.5,1,0
25/08/2023,2023,8,25,20.3,17.9,23.7,0,0
26/08/2023,2023,8,26,20.3,17.6,23.7,2,0
27/08/2023,2023,8,27,20.5,17.7,23.4,0,0
28/08/2023,2023,8,28,20.6,17,24.2,3,0
29/08/2023,2023,8,29,20.8,18.2,24.6,0,0
30/08/2023,2023,8,30,18.7,15.7,20.5,0.5,0
31/08/2023,2023,8,31,19,16.6,22.6,7.1,0
09/01/2023,2023,9,1,19.8,14.9,23.6,0,0
09/02/2023,2023,9,2,19.8,17.7,23.2,3,0
09/03/2023,2023,9,3,20.3,17.9,23.9,5.1,0
09/04/2023,2023,9,4,18.7,17.5,22.5,7.9,0
09/05/2023,2023,9,5,19.9,17.4,23.5,6.1,0
09/06/2023,2023,9,6,20.3,16.3,24.5,0,0
09/07/2023,2023,9,7,20.6,17.7,25,0.3,0
09/08/2023,2023,9,8,20.4,15.8,24.5,0,0
09/09/2023,2023,9,9,20.7,17.6,24.6,0,0
09/10/2023,2023,9,10,21.2,18.6,24.9,0,0
09/11/2023,2023,9,11,20.3,18.3,23.8,1,0
09/12/2023,2023,9,12,20.3,17.7,22.7,1,0
13/09/2023,2023,9,13,21.1,18.5,24.5,4.1,0
14/09/2023,2023,9,14,20.3,17.7,24,0.3,0
15/09/2023,2023,9,15,19.5,15.3,23.6,0,0
16/09/2023,2023,9,16,20.7,18.2,23.8,0.5,0
17/09/2023,2023,9,17,20.1,18.2,23.3,6.1,0
18/09/2023,2023,9,18,21.1,18.6,24.2,3,0
19/09/2023,2023,9,19,20.5,17.2,24.3,0,0
20/09/2023,2023,9,20,21.5,19.4,24.5,0,0
21/09/2023,2023,9,21,21.7,20.1,25,0,0
22/09/2023,2023,9,22,21.3,17.6,24.8,0,0
23/09/2023,2023,9,23,20.1,15.9,24.4,0,0
24/09/2023,2023,9,24,19.7,17.1,22.5,4.1,0
25/09/2023,2023,9,25,19.4,16.9,23.1,2,0
26/09/2023,2023,9,26,20.2,15.3,23.7,1,0
27/09/2023,2023,9,27,20.8,18.5,24.1,0.3,0
28/09/2023,2023,9,28,20.3,18.6,23,1,0
29/09/2023,2023,9,29,21.2,18,24.3,7.9,0
30/09/2023,2023,9,30,21.1,18.8,24.3,0,0
10/01/2023,2023,10,1,21.6,16.9,25.2,1.1,0
10/02/2023,2023,10,2,21.9,18.8,26.2,0,0
10/03/2023,2023,10,3,22.1,17.1,27.2,0,0
10/04/2023,2023,10,4,20.4,19.4,22.1,0,0
10/05/2023,2023,10,5,19.7,17.2,24,0.2,0
10/06/2023,2023,10,6,19.9,17.2,23.6,0,0
10/07/2023,2023,10,7,20.7,18.2,24.9,0,0
10/08/2023,2023,10,8,20.8,17.3,24.7,0,0
10/09/2023,2023,10,9,21.4,18.5,26.5,0,0
10/10/2023,2023,10,10,21.3,17.7,26.3,0,0
10/11/2023,2023,10,11,20.3,15.8,26.7,0,0
10/12/2023,2023,10,12,21.5,17.9,26.5,0,0
13/10/2023,2023,10,13,21.1,18.1,24.2,0,0
14/10/2023,2023,10,14,20.5,17.3,23.4,0.5,0
15/10/2023,2023,10,15,20.7,17,25.5,0,0
16/10/2023,2023,10,16,22.2,17.4,26.8,0,0
17/10/2023,2023,10,17,23.1,18.7,28.5,0.4,0
18/10/2023,2023,10,18,22.3,19.9,27.3,0,0
19/10/2023,2023,10,19,22.8,20,25.7,8.9,0
20/10/2023,2023,10,20,23.2,19.9,26.9,0,0
21/10/2023,2023,10,21,22.9,18.2,27.4,0,0
22/10/2023,2023,10,22,22.6,19.4,26.7,0,0
23/10/2023,2023,10,23,23.2,19.5,27.1,3,0
24/10/2023,2023,10,24,23.6,19.9,27.5,0,0
25/10/2023,2023,10,25,23.4,20.5,27.8,0,0
26/10/2023,2023,10,26,23.7,20.3,27.2,0,0
27/10/2023,2023,10,27,22.1,19.4,25.8,0,0
28/10/2023,2023,10,28,21.4,19.2,26.5,21.1,0
29/10/2023,2023,10,29,23.1,19.5,26.3,43.9,0
30/10/2023,2023,10,30,23.6,19.9,27.2,0,0
31/10/2023,2023,10,31,23.9,20.8,28.3,0,0
11/01/2023,2023,11,1,23.4,20.2,27.2,0,0
11/02/2023,2023,11,2,24.1,20,27.3,3,0
11/03/2023,2023,11,3,23.4,20.3,27.3,0,0
11/04/2023,2023,11,4,22,19.3,25.8,12.7,0
11/05/2023,2023,11,5,21.9,19.9,25.9,0.5,0
11/06/2023,2023,11,6,21.2,19.1,23.5,2.9,0
11/07/2023,2023,11,7,22.3,19.7,25.6,11.9,0
11/08/2023,2023,11,8,21.9,19.7,26.5,5.1,0
11/09/2023,2023,11,9,23.5,19.5,27,77,0
11/10/2023,2023,11,10,22.6,20.8,26.7,0,0
11/11/2023,2023,11,11,22,20.3,24.4,12.9,0
11/12/2023,2023,11,12,23,20,27.2,3,0
13/11/2023,2023,11,13,21.9,16.8,26.9,0,0
14/11/2023,2023,11,14,22.9,20.5,26.2,0,0
15/11/2023,2023,11,15,21.8,20.9,24.1,6.1,0
16/11/2023,2023,11,16,22.2,20.5,25.5,0.8,0
17/11/2023,2023,11,17,23,19,27.8,7.1,0
18/11/2023,2023,11,18,23.2,18.9,27,0,0
19/11/2023,2023,11,19,23.1,18.7,27,0,0
20/11/2023,2023,11,20,24.4,21.2,27.9,4.1,0
21/11/2023,2023,11,21,24.6,21.7,27.6,0,0
